time,lon,lat,speed,weight,state
2024-07-25 11:44:51,86.154383,54.246823,23.100000381469727,213,1
2024-07-25 11:44:46,86.154563,54.24704,23.700000762939453,213,1
2024-07-25 11:44:44,86.154653,54.24715,25.299999237060547,211,1
2024-07-25 11:44:40,86.154883,54.247371,27.399999618530273,211,1
2024-07-25 11:44:34,86.155311,54.247705,27.5,212,1
2024-07-25 11:44:29,86.155806,54.247986,26.200000762939453,213,1
2024-07-25 11:44:28,86.155806,54.247986,26.200000762939453,213,1
2024-07-25 11:44:22,86.156341,54.248241,27.200000762939453,213,1
2024-07-25 11:44:18,86.156723,54.248418,29.200000762939453,213,1
2024-07-25 11:44:16,86.156908,54.248518,29.200000762939453,213,1
2024-07-25 11:44:13,86.157218,54.248741,28.299999237060547,215,1
2024-07-25 11:44:10,86.15735,54.248856,28.100000381469727,215,1
2024-07-25 11:44:07,86.157578,54.249101,27,214,1
2024-07-25 11:44:03,86.157763,54.249341,25.299999237060547,214,1
2024-07-25 11:43:57,86.15798,54.249691,23.5,214,1
2024-07-25 11:43:56,86.15798,54.249691,0,215,1
2024-07-25 11:43:51,86.15819,54.250013,21.600000381469727,215,1
2024-07-25 11:43:45,86.158381,54.250321,20.5,215,1
2024-07-25 11:43:43,86.158441,54.25042,20.100000381469727,215,1
2024-07-25 11:43:39,86.158551,54.250611,19.600000381469727,215,1
2024-07-25 11:43:34,86.158653,54.250796,18.799999237060547,215,1
2024-07-25 11:43:33,86.158705,54.250886,18.700000762939453,215,1
2024-07-25 11:43:27,86.15888,54.251153,18.700000762939453,216,1
2024-07-25 11:43:23,86.159015,54.251325,18.5,215,1
2024-07-25 11:43:21,86.159086,54.251408,18.299999237060547,215,1
2024-07-25 11:43:15,86.159315,54.25164,18.100000381469727,216,1
2024-07-25 11:43:12,86.159403,54.251716,18.299999237060547,216,1
2024-07-25 11:43:09,86.159578,54.251868,16.799999237060547,216,1
2024-07-25 11:43:03,86.159825,54.252083,17,217,1
2024-07-25 11:43:01,86.159901,54.252156,17.5,217,1
2024-07-25 11:42:56,86.160053,54.252303,17.700000762939453,217,1
2024-07-25 11:42:50,86.160281,54.25253,17.700000762939453,216,1
2024-07-25 11:42:44,86.160503,54.25276,17.399999618530273,216,1
2024-07-25 11:42:42,86.160571,54.252838,17.399999618530273,216,1
2024-07-25 11:42:39,86.160706,54.252991,17.200000762939453,216,1
2024-07-25 11:42:38,86.160706,54.252991,17.200000762939453,216,1
2024-07-25 11:42:32,86.160891,54.253218,16.600000381469727,216,1
2024-07-25 11:42:28,86.161011,54.253366,16.399999618530273,216,1
2024-07-25 11:42:26,86.161076,54.253438,16.799999237060547,216,1
2024-07-25 11:42:20,86.161266,54.25365,15.100000381469727,216,1
2024-07-25 11:42:17,86.16138,54.25378,14.199999809265137,217,1
2024-07-25 11:42:14,86.161431,54.253843,13.800000190734863,217,1
2024-07-25 11:42:11,86.161526,54.253965,13.100000381469727,215,1
2024-07-25 11:42:08,86.16157,54.254025,12.699999809265137,215,1
2024-07-25 11:42:06,86.16161,54.254085,12.699999809265137,215,1
2024-07-25 11:42:02,86.161673,54.254203,12.699999809265137,215,1
2024-07-25 11:41:55,86.161766,54.254466,13.5,216,1
2024-07-25 11:41:49,86.161758,54.25468,14.199999809265137,215,1
2024-07-25 11:41:44,86.161753,54.254828,0,215,1
2024-07-25 11:41:43,86.161746,54.254911,17.700000762939453,215,1
2024-07-25 11:41:41,86.161736,54.255005,20.100000381469727,215,1
2024-07-25 11:41:37,86.161691,54.255245,28.299999237060547,215,1
2024-07-25 11:41:33,86.161545,54.255546,0,215,1
2024-07-25 11:41:31,86.161408,54.255703,36.79999923706055,215,1
2024-07-25 11:41:25,86.160736,54.2561,37.400001525878906,213,1
2024-07-25 11:41:22,86.160478,54.256203,0,211,1
2024-07-25 11:41:19,86.159975,54.256388,34.20000076293945,211,1
2024-07-25 11:41:13,86.159293,54.256695,33.29999923706055,213,1
2024-07-25 11:41:11,86.159088,54.25681,0,214,1
2024-07-25 11:41:10,86.159088,54.25681,33.70000076293945,214,1
2024-07-25 11:41:07,86.158735,54.257071,32.70000076293945,214,1
2024-07-25 11:41:00,86.158363,54.257531,35.099998474121094,214,1
2024-07-25 11:40:54,86.158076,54.258046,37.400001525878906,214,1
2024-07-25 11:40:49,86.15772,54.258555,34.400001525878906,215,1
2024-07-25 11:40:48,86.15772,54.258555,34.400001525878906,215,1
2024-07-25 11:40:42,86.157391,54.259035,34.20000076293945,214,1
2024-07-25 11:40:40,86.157285,54.259193,33.70000076293945,214,1
2024-07-25 11:40:39,86.157175,54.259348,32.5,214,1
2024-07-25 11:40:36,86.157068,54.259498,32,214,1
2024-07-25 11:40:30,86.156768,54.259941,30.899999618530273,214,1
2024-07-25 11:40:28,86.156675,54.260086,30.5,214,1
2024-07-25 11:40:24,86.1565,54.26037,29.399999618530273,214,1
2024-07-25 11:40:18,86.156256,54.260788,29,215,1
2024-07-25 11:40:17,86.156183,54.260925,28.5,216,1
2024-07-25 11:40:12,86.15604,54.261195,27.899999618530273,216,1
2024-07-25 11:40:09,86.155908,54.261461,25.299999237060547,216,1
2024-07-25 11:40:06,86.155855,54.26159,25.700000762939453,216,1
2024-07-25 11:40:00,86.155726,54.261955,23.299999237060547,215,1
2024-07-25 11:39:55,86.155623,54.262296,22,215,1
2024-07-25 11:39:53,86.155591,54.262408,21.600000381469727,215,1
2024-07-25 11:39:47,86.155523,54.262725,19.799999237060547,216,1
2024-07-25 11:39:44,86.155515,54.262823,0,217,1
2024-07-25 11:39:41,86.15551,54.263018,18.799999237060547,217,1
2024-07-25 11:39:39,86.155515,54.26311,18.799999237060547,216,1
2024-07-25 11:39:35,86.15555,54.263295,18.100000381469727,216,1
2024-07-25 11:39:33,86.155573,54.263385,18.100000381469727,216,1
2024-07-25 11:39:29,86.155613,54.263556,14.399999618530273,216,1
2024-07-25 11:39:23,86.15571,54.263816,17.5,217,1
2024-07-25 11:39:22,86.15571,54.263816,0,217,1
2024-07-25 11:39:17,86.15584,54.264066,17.700000762939453,217,1
2024-07-25 11:39:11,86.155973,54.264323,17.899999618530273,217,1
2024-07-25 11:39:08,86.156013,54.26441,17.700000762939453,217,1
2024-07-25 11:39:05,86.156095,54.26458,17.899999618530273,217,1
2024-07-25 11:39:00,86.156181,54.264748,17.399999618530273,217,1
2024-07-25 11:38:59,86.156221,54.264833,17.399999618530273,217,1
2024-07-25 11:38:52,86.156326,54.265091,18.100000381469727,216,1
2024-07-25 11:38:49,86.1564,54.265268,18.5,216,1
2024-07-25 11:38:46,86.156426,54.265358,18.700000762939453,216,1
2024-07-25 11:38:40,86.156465,54.265638,19.600000381469727,217,1
2024-07-25 11:38:38,86.15646,54.265738,0,216,1
2024-07-25 11:38:34,86.156415,54.265948,21.200000762939453,216,1
2024-07-25 11:38:28,86.156291,54.266265,21.100000381469727,215,1
2024-07-25 11:38:27,86.156243,54.26637,21.600000381469727,216,1
2024-07-25 11:38:22,86.15615,54.266578,22.399999618530273,216,1
2024-07-25 11:38:16,86.155963,54.266898,22.399999618530273,216,1
2024-07-25 11:38:10,86.155755,54.267221,22.700000762939453,215,1
2024-07-25 11:38:07,86.155601,54.267433,22.399999618530273,215,1
2024-07-25 11:38:05,86.155515,54.267538,23.100000381469727,215,1
2024-07-25 11:38:04,86.155515,54.267538,23.100000381469727,215,1
2024-07-25 11:37:58,86.155248,54.267855,23.100000381469727,215,1
2024-07-25 11:37:54,86.155066,54.268066,22.899999618530273,214,1
2024-07-25 11:37:52,86.154985,54.268168,21.600000381469727,214,1
2024-07-25 11:37:45,86.154671,54.268545,20.299999237060547,216,1
2024-07-25 11:37:43,86.154585,54.268635,19,217,1
2024-07-25 11:37:39,86.154413,54.268805,19.399999618530273,217,1
2024-07-25 11:37:37,86.154338,54.268891,19,216,1
2024-07-25 11:37:33,86.154183,54.269066,19.600000381469727,216,1
2024-07-25 11:37:32,86.154183,54.269066,19.600000381469727,216,1
2024-07-25 11:37:27,86.153931,54.269308,18.5,216,1
2024-07-25 11:37:21,86.153728,54.269546,15.300000190734863,216,1
2024-07-25 11:37:15,86.153571,54.269773,15.899999618530273,217,1
2024-07-25 11:37:10,86.15348,54.269928,16.600000381469727,217,1
2024-07-25 11:37:09,86.153436,54.27001,17.399999618530273,217,1
2024-07-25 11:37:06,86.153388,54.270093,17.700000762939453,217,1
2024-07-25 11:37:03,86.153288,54.270265,18.299999237060547,217,1
2024-07-25 11:36:59,86.153193,54.27044,18.299999237060547,217,1
2024-07-25 11:36:57,86.153148,54.270528,17.700000762939453,217,1
2024-07-25 11:36:50,86.15302,54.270788,17.5,216,1
2024-07-25 11:36:48,86.152983,54.270873,17.5,216,1
2024-07-25 11:36:44,86.152918,54.271046,17.200000762939453,216,1
2024-07-25 11:36:38,86.152836,54.2713,17.200000762939453,216,1
2024-07-25 11:36:37,86.152811,54.271386,17.5,215,1
2024-07-25 11:36:36,86.152811,54.271386,17.5,215,1
2024-07-25 11:36:32,86.152788,54.271568,18.700000762939453,215,1
2024-07-25 11:36:26,86.152735,54.271843,18.299999237060547,216,1
2024-07-25 11:36:20,86.152686,54.272115,17.5,217,1
2024-07-25 11:36:15,86.152653,54.272383,17.5,217,1
2024-07-25 11:36:14,86.152653,54.272383,17.5,217,1
2024-07-25 11:36:08,86.152551,54.272638,17.5,216,1
2024-07-25 11:36:05,86.15247,54.272811,17.700000762939453,217,1
2024-07-25 11:36:04,86.15247,54.272811,17.700000762939453,217,1
2024-07-25 11:36:02,86.152426,54.272898,17.899999618530273,217,1
2024-07-25 11:35:56,86.152333,54.273165,18.5,216,1
2024-07-25 11:35:53,86.152301,54.273355,19,216,1
2024-07-25 11:35:49,86.15225,54.273543,18.5,216,1
2024-07-25 11:35:43,86.15209,54.273803,17.899999618530273,216,1
2024-07-25 11:35:42,86.15209,54.273803,17.899999618530273,215,1
2024-07-25 11:35:37,86.151896,54.274055,17.5,215,1
2024-07-25 11:35:35,86.151831,54.274135,17,216,1
2024-07-25 11:35:31,86.151715,54.274283,15.100000381469727,216,1
2024-07-25 11:35:25,86.151558,54.274488,14.600000381469727,215,1
2024-07-25 11:35:20,86.151451,54.274628,15,217,1
2024-07-25 11:35:19,86.151393,54.274703,15.699999809265137,217,1
2024-07-25 11:35:13,86.151208,54.274925,15.699999809265137,216,1
2024-07-25 11:35:09,86.151078,54.275083,17.700000762939453,216,1
2024-07-25 11:35:07,86.151008,54.275161,17.700000762939453,216,1
2024-07-25 11:35:04,86.150936,54.275241,17.899999618530273,216,1
2024-07-25 11:35:01,86.150793,54.275408,18.5,216,1
2024-07-25 11:34:58,86.150718,54.275493,18.299999237060547,216,1
2024-07-25 11:34:54,86.150571,54.275655,17.399999618530273,216,1
2024-07-25 11:34:48,86.150376,54.275885,16.399999618530273,217,1
2024-07-25 11:34:47,86.150313,54.27596,17.399999618530273,216,1
2024-07-25 11:34:42,86.150175,54.276116,17.399999618530273,216,1
2024-07-25 11:34:36,86.149943,54.27634,17,216,1
2024-07-25 11:34:34,86.149863,54.276411,17,216,1
2024-07-25 11:34:30,86.1497,54.276553,17.200000762939453,216,1
2024-07-25 11:34:25,86.149456,54.276771,17.200000762939453,216,1
2024-07-25 11:34:24,86.149456,54.276771,17.200000762939453,216,1
2024-07-25 11:34:18,86.14919,54.276976,16.600000381469727,217,1
2024-07-25 11:34:14,86.149008,54.277106,16.600000381469727,216,1
2024-07-25 11:34:12,86.148918,54.277175,17.200000762939453,216,1
2024-07-25 11:34:06,86.148665,54.277381,16.399999618530273,217,1
2024-07-25 11:34:03,86.14852,54.277515,15.300000190734863,217,1
2024-07-25 11:34:00,86.148393,54.277645,14.800000190734863,217,1
2024-07-25 11:33:53,86.148218,54.27783,13.800000190734863,217,1
2024-07-25 11:33:52,86.148218,54.27783,13.800000190734863,218,1
2024-07-25 11:33:47,86.14804,54.278006,13.300000190734863,218,1
2024-07-25 11:33:41,86.147865,54.278186,14.399999618530273,219,1
2024-07-25 11:33:35,86.147615,54.278338,12.199999809265137,219,1
2024-07-25 11:33:33,86.147538,54.278378,11.199999809265137,218,1
2024-07-25 11:33:30,86.147471,54.278421,11.800000190734863,218,1
2024-07-25 11:33:29,86.14741,54.278468,12.199999809265137,218,1
2024-07-25 11:33:23,86.147261,54.278626,12.199999809265137,218,1
2024-07-25 11:33:19,86.147168,54.27874,12,218,1
2024-07-25 11:33:17,86.147125,54.278796,12.399999618530273,218,1
2024-07-25 11:33:11,86.147006,54.278975,12.899999618530273,219,1
2024-07-25 11:33:08,86.146971,54.27904,12.699999809265137,217,1
2024-07-25 11:33:05,86.1469,54.279165,12.5,217,1
2024-07-25 11:33:02,86.146863,54.279225,12.899999618530273,216,1
2024-07-25 11:32:58,86.146781,54.27935,12.5,216,1
2024-07-25 11:32:57,86.14674,54.279413,13.100000381469727,217,1
2024-07-25 11:32:52,86.146641,54.279528,12.5,217,1
2024-07-25 11:32:46,86.146445,54.27969,0,217,1
2024-07-25 11:32:40,86.146228,54.279855,14.399999618530273,217,1
2024-07-25 11:32:35,86.145986,54.280045,16.200000762939453,217,1
2024-07-25 11:32:34,86.145986,54.280045,16.200000762939453,217,1
2024-07-25 11:32:32,86.145898,54.28011,16.200000762939453,217,1
2024-07-25 11:32:28,86.145733,54.280248,17.5,217,1
2024-07-25 11:32:24,86.145566,54.280405,18.700000762939453,214,1
2024-07-25 11:32:22,86.14548,54.280488,19.799999237060547,214,1
2024-07-25 11:32:16,86.145223,54.28074,18.799999237060547,214,1
2024-07-25 11:32:13,86.145061,54.280901,18.299999237060547,217,1
2024-07-25 11:32:10,86.144986,54.280981,18.100000381469727,217,1
2024-07-25 11:32:03,86.144765,54.2813,17,217,1
2024-07-25 11:32:02,86.144765,54.2813,17,217,1
2024-07-25 11:32:01,86.144726,54.281378,16.100000381469727,217,1
2024-07-25 11:31:57,86.144663,54.281535,16.100000381469727,217,1
2024-07-25 11:31:51,86.144598,54.28178,16.399999618530273,216,1
2024-07-25 11:31:45,86.14458,54.282021,15.699999809265137,216,1
2024-07-25 11:31:40,86.144573,54.282175,0,216,1
2024-07-25 11:31:39,86.144568,54.282251,15.300000190734863,216,1
2024-07-25 11:31:33,86.144558,54.282488,15.5,218,1
2024-07-25 11:31:31,86.144556,54.282568,15.699999809265137,217,1
2024-07-25 11:31:29,86.144561,54.282648,16.200000762939453,217,1
2024-07-25 11:31:27,86.144571,54.28273,15.899999618530273,217,1
2024-07-25 11:31:21,86.144656,54.282976,16.399999618530273,217,1
2024-07-25 11:31:18,86.144703,54.283058,17,217,1
2024-07-25 11:31:15,86.144828,54.283218,17.5,217,1
2024-07-25 11:31:09,86.145035,54.283453,16.200000762939453,215,1
2024-07-25 11:31:07,86.145096,54.283523,15,216,1
2024-07-25 11:31:03,86.1452,54.283643,12,216,1
2024-07-25 11:31:00,86.145245,54.283696,10.5,216,1
2024-07-25 11:30:57,86.145331,54.283803,12.5,216,1
2024-07-25 11:30:50,86.145385,54.28402,15.699999809265137,217,1
2024-07-25 11:30:46,86.145341,54.284181,15.899999618530273,216,1
2024-07-25 11:30:44,86.14531,54.284261,16.399999618530273,216,1
2024-07-25 11:30:38,86.145148,54.28449,16.600000381469727,216,1
2024-07-25 11:30:35,86.145038,54.284648,16.600000381469727,215,1
2024-07-25 11:30:32,86.144986,54.284726,16.799999237060547,215,1
2024-07-25 11:30:30,86.14493,54.284805,16.799999237060547,216,1
2024-07-25 11:30:26,86.14482,54.284965,16.799999237060547,216,1
2024-07-25 11:30:24,86.144701,54.285116,16.200000762939453,217,1
2024-07-25 11:30:20,86.14464,54.285193,16.200000762939453,217,1
2024-07-25 11:30:14,86.144466,54.28543,17.5,216,1
2024-07-25 11:30:13,86.144411,54.285516,17.5,216,1
2024-07-25 11:30:08,86.144298,54.285688,18.5,216,1
2024-07-25 11:30:02,86.14413,54.285958,19.600000381469727,216,1
2024-07-25 11:29:59,86.144003,54.286143,19.600000381469727,216,1
2024-07-25 11:29:55,86.143893,54.286328,18.799999237060547,216,1
2024-07-25 11:29:51,86.143803,54.286515,19.799999237060547,217,1
2024-07-25 11:29:49,86.143768,54.286613,20,217,1
2024-07-25 11:29:43,86.14366,54.286915,20.5,215,1
2024-07-25 11:29:40,86.143626,54.287018,20.700000762939453,215,1
2024-07-25 11:29:37,86.143538,54.28722,20.299999237060547,215,1
2024-07-25 11:29:31,86.143381,54.287501,20.5,216,1
2024-07-25 11:29:29,86.143325,54.2876,0,215,1
2024-07-25 11:29:25,86.143183,54.28779,20.100000381469727,215,1
2024-07-25 11:29:19,86.14295,54.28804,18.299999237060547,216,1
2024-07-25 11:29:18,86.14295,54.28804,18.299999237060547,216,1
2024-07-25 11:29:13,86.14271,54.288275,17.700000762939453,216,1
2024-07-25 11:29:07,86.14248,54.288501,17.700000762939453,215,1
2024-07-25 11:29:01,86.142245,54.288736,19,215,1
2024-07-25 11:28:58,86.142166,54.288823,20.299999237060547,214,1
2024-07-25 11:28:56,86.142076,54.288915,22,214,1
2024-07-25 11:28:54,86.141981,54.289011,23.100000381469727,214,1
2024-07-25 11:28:48,86.141668,54.289331,25,214,1
2024-07-25 11:28:45,86.141438,54.289541,0,215,1
2024-07-25 11:28:42,86.14132,54.289641,23.799999237060547,215,1
2024-07-25 11:28:36,86.140995,54.289945,23.299999237060547,215,1
2024-07-25 11:28:34,86.140895,54.290045,23.299999237060547,214,1
2024-07-25 11:28:30,86.140701,54.290246,22.5,214,1
2024-07-25 11:28:28,86.140621,54.290351,22.200000762939453,217,1
2024-07-25 11:28:24,86.140471,54.290555,22.200000762939453,217,1
2024-07-25 11:28:23,86.140385,54.290658,21.799999237060547,214,1
2024-07-25 11:28:18,86.140196,54.290843,21.100000381469727,214,1
2024-07-25 11:28:12,86.139958,54.291093,18.299999237060547,215,1
2024-07-25 11:28:06,86.139751,54.291343,17.700000762939453,215,1
2024-07-25 11:28:01,86.139536,54.291588,18.700000762939453,214,1
2024-07-25 11:28:00,86.139536,54.291588,18.700000762939453,214,1
2024-07-25 11:27:57,86.139381,54.29175,17.5,210,1
2024-07-25 11:27:53,86.139191,54.29191,20.100000381469727,210,1
2024-07-25 11:27:53,86.139191,54.29191,20.100000381469727,210,1
2024-07-25 11:27:50,86.139061,54.291983,22.399999618530273,206,1
2024-07-25 11:27:47,86.138733,54.292125,24.399999618530273,206,1
2024-07-25 11:27:41,86.138191,54.292335,24.600000381469727,196,1
2024-07-25 11:27:39,86.13802,54.292401,23.100000381469727,212,1
2024-07-25 11:27:35,86.137693,54.292531,21.799999237060547,212,1
2024-07-25 11:27:29,86.137218,54.292716,23.5,213,1
2024-07-25 11:27:28,86.137218,54.292716,23.5,212,1
2024-07-25 11:27:27,86.13705,54.292786,24.799999237060547,212,1
2024-07-25 11:27:23,86.1367,54.292953,26.600000381469727,212,1
2024-07-25 11:27:17,86.136138,54.293233,28.799999237060547,212,1
2024-07-25 11:27:11,86.135538,54.293466,26.200000762939453,213,1
2024-07-25 11:27:06,86.135151,54.293605,25.899999618530273,213,1
2024-07-25 11:27:05,86.13496,54.293671,26.100000381469727,213,1
2024-07-25 11:26:59,86.134406,54.29386,23.5,210,1
2024-07-25 11:26:56,86.13423,54.293913,22.700000762939453,210,1
2024-07-25 11:26:55,86.134055,54.293968,23.100000381469727,210,1
2024-07-25 11:26:52,86.133876,54.294021,22.899999618530273,210,1
2024-07-25 11:26:46,86.133373,54.294158,20,209,1
2024-07-25 11:26:44,86.133215,54.294198,19.399999618530273,209,1
2024-07-25 11:26:40,86.132891,54.294271,21.200000762939453,209,1
2024-07-25 11:26:34,86.132416,54.294423,21.799999237060547,209,1
2024-07-25 11:26:33,86.13225,54.294476,22.700000762939453,212,1
2024-07-25 11:26:28,86.131911,54.294591,21.200000762939453,212,1
2024-07-25 11:26:26,86.131746,54.294643,21.200000762939453,213,1
2024-07-25 11:26:22,86.131413,54.29474,22.200000762939453,213,1
2024-07-25 11:26:16,86.130888,54.294905,24,212,1
2024-07-25 11:26:11,86.130343,54.295083,26.399999618530273,211,1
2024-07-25 11:26:10,86.130343,54.295083,26.399999618530273,211,1
2024-07-25 11:26:04,86.129721,54.295278,27,210,1
2024-07-25 11:26:00,86.129313,54.295408,27,211,1
2024-07-25 11:25:58,86.128905,54.295531,26.600000381469727,211,1
2024-07-25 11:25:55,86.128703,54.295583,24.799999237060547,209,1
2024-07-25 11:25:51,86.128321,54.295686,23.5,209,1
2024-07-25 11:25:49,86.128146,54.295736,22,208,1
2024-07-25 11:25:45,86.127801,54.295838,22.700000762939453,208,1
2024-07-25 11:25:39,86.127286,54.295988,21.799999237060547,208,1
2024-07-25 11:25:38,86.127286,54.295988,21.799999237060547,209,1
2024-07-25 11:25:33,86.126776,54.29615,22.5,209,1
2024-07-25 11:25:27,86.126268,54.296296,21.399999618530273,208,1
2024-07-25 11:25:25,86.126106,54.296351,22.200000762939453,208,1
2024-07-25 11:25:21,86.125773,54.296475,21.799999237060547,208,1
2024-07-25 11:25:16,86.125466,54.296588,20.299999237060547,211,1
2024-07-25 11:25:15,86.125315,54.296643,22.399999618530273,211,1
2024-07-25 11:25:09,86.124813,54.296841,22.700000762939453,211,1
2024-07-25 11:25:05,86.1245,54.296966,22.200000762939453,209,1
2024-07-25 11:25:03,86.124346,54.29703,20.899999618530273,209,1
2024-07-25 11:24:57,86.123911,54.297198,21.600000381469727,209,1
2024-07-25 11:24:54,86.123756,54.297265,22.5,209,1
2024-07-25 11:24:50,86.123455,54.2974,21.799999237060547,209,1
2024-07-25 11:24:44,86.12303,54.297613,21.399999618530273,212,1
2024-07-25 11:24:43,86.122886,54.297693,23.100000381469727,218,1
2024-07-25 11:24:38,86.122616,54.297855,20.5,218,1
2024-07-25 11:24:32,86.122275,54.29807,17.700000762939453,211,1
2024-07-25 11:24:26,86.122026,54.298288,18.799999237060547,210,1
2024-07-25 11:24:24,86.121903,54.298473,21.200000762939453,209,1
2024-07-25 11:24:21,86.121855,54.298578,21.100000381469727,209,1
2024-07-25 11:24:20,86.121855,54.298578,21.100000381469727,209,1
2024-07-25 11:24:14,86.121813,54.298891,20.899999618530273,209,1
2024-07-25 11:24:10,86.121838,54.299113,22.399999618530273,210,1
2024-07-25 11:24:08,86.121863,54.299226,23.100000381469727,210,1
2024-07-25 11:24:02,86.121991,54.299566,22.899999618530273,211,1
2024-07-25 11:23:59,86.122096,54.299783,22,211,1
2024-07-25 11:23:56,86.122193,54.299998,22,211,1
2024-07-25 11:23:53,86.122241,54.300105,22,209,1
2024-07-25 11:23:49,86.122345,54.300328,23.799999237060547,209,1
2024-07-25 11:23:48,86.122345,54.300328,23.799999237060547,209,1
2024-07-25 11:23:43,86.122473,54.300661,22.200000762939453,209,1
2024-07-25 11:23:37,86.122598,54.300985,22,209,1
2024-07-25 11:23:31,86.122715,54.301298,21.399999618530273,208,1
2024-07-25 11:23:26,86.122791,54.301511,21.600000381469727,209,1
2024-07-25 11:23:25,86.122826,54.30162,22.399999618530273,209,1
2024-07-25 11:23:23,86.122861,54.301726,21.200000762939453,209,1
2024-07-25 11:23:19,86.122936,54.30193,20.700000762939453,209,1
2024-07-25 11:23:15,86.123008,54.302138,20.5,210,1
2024-07-25 11:23:13,86.123036,54.302241,20.5,210,1
2024-07-25 11:23:07,86.123111,54.302525,18.700000762939453,207,1
2024-07-25 11:23:04,86.123126,54.302616,19,206,1
2024-07-25 11:23:01,86.123153,54.302795,17.200000762939453,206,1
2024-07-25 11:22:55,86.12319,54.303055,15.699999809265137,205,1
2024-07-25 11:22:53,86.123198,54.303136,16.799999237060547,208,1
2024-07-25 11:22:52,86.123198,54.303136,16.799999237060547,208,1
2024-07-25 11:22:48,86.123198,54.303306,16.200000762939453,208,1
2024-07-25 11:22:42,86.123133,54.303548,15.899999618530273,208,1
2024-07-25 11:22:36,86.122988,54.303815,20.100000381469727,210,1
2024-07-25 11:22:31,86.122806,54.304103,20.899999618530273,213,1
2024-07-25 11:22:30,86.122806,54.304103,20.899999618530273,213,1
2024-07-25 11:22:24,86.122605,54.304423,22.5,212,1
2024-07-25 11:22:22,86.122546,54.30453,21.600000381469727,212,1
2024-07-25 11:22:20,86.122478,54.304681,19.600000381469727,212,1
2024-07-25 11:22:18,86.122453,54.304776,18.100000381469727,212,1
2024-07-25 11:22:12,86.1225,54.30502,13.300000190734863,213,1
2024-07-25 11:22:09,86.122555,54.305075,10.5,213,1
2024-07-25 11:22:06,86.122675,54.305138,6.599999904632568,213,1
2024-07-25 11:22:00,86.122813,54.30517,0,213,1
2024-07-25 11:21:58,86.122813,54.30517,5.699999809265137,215,1
2024-07-25 11:21:54,86.123001,54.305173,13.800000190734863,215,1
2024-07-25 11:21:51,86.123138,54.305171,16.200000762939453,216,1
2024-07-25 11:21:48,86.1234,54.305183,14.199999809265137,216,1
2024-07-25 11:21:41,86.123768,54.305186,14.399999618530273,217,1
2024-07-25 11:21:37,86.12414,54.305173,14.600000381469727,217,1
2024-07-25 11:21:35,86.12414,54.305173,14.600000381469727,217,1
2024-07-25 11:21:29,86.124548,54.305185,17.200000762939453,215,1
2024-07-25 11:21:26,86.124846,54.305208,17.899999618530273,214,1
2024-07-25 11:21:23,86.125003,54.305225,19,214,1
2024-07-25 11:21:21,86.125165,54.305248,20,214,1
2024-07-25 11:21:17,86.125508,54.305321,22.5,214,1
2024-07-25 11:21:15,86.125683,54.305371,23.100000381469727,214,1
2024-07-25 11:21:11,86.126025,54.305498,23.100000381469727,214,1
2024-07-25 11:21:05,86.126505,54.30568,21.399999618530273,212,1
2024-07-25 11:21:04,86.12666,54.305725,19,212,1
2024-07-25 11:20:59,86.12696,54.305805,19.399999618530273,212,1
2024-07-25 11:20:53,86.127458,54.305908,22.5,213,1
2024-07-25 11:20:50,86.12786,54.305951,25,212,1
2024-07-25 11:20:46,86.128255,54.30596,21.600000381469727,212,1
2024-07-25 11:20:42,86.128613,54.305956,20.700000762939453,213,1
2024-07-25 11:20:40,86.128785,54.305963,19.399999618530273,213,1
2024-07-25 11:20:34,86.129241,54.306001,18.299999237060547,209,1
2024-07-25 11:20:31,86.129401,54.306006,18.299999237060547,211,1
2024-07-25 11:20:28,86.129701,54.306023,15.899999618530273,211,1
2024-07-25 11:20:22,86.13004,54.306061,11.100000381469727,209,1
2024-07-25 11:20:20,86.130126,54.306076,8.800000190734863,208,1
2024-07-25 11:20:16,86.13027,54.306101,9,208,1
2024-07-25 11:20:10,86.130461,54.306198,10.899999618530273,209,1
2024-07-25 11:20:09,86.130461,54.306198,10.899999618530273,210,1
2024-07-25 11:20:04,86.1305,54.306343,13.300000190734863,210,1
2024-07-25 11:19:58,86.130416,54.306496,9.199999809265137,212,1
2024-07-25 11:19:52,86.130326,54.306613,6.800000190734863,212,1
2024-07-25 11:19:49,86.130281,54.30667,4.800000190734863,206,1
2024-07-25 11:19:47,86.130266,54.306688,4.400000095367432,206,1
2024-07-25 11:19:46,86.130245,54.306706,4.400000095367432,206,1
2024-07-25 11:19:39,86.130213,54.306793,0,201,1
2024-07-25 11:19:36,86.130213,54.306793,0,199,1
2024-07-25 11:19:33,86.130213,54.306793,0,199,1
2024-07-25 11:19:27,86.130213,54.306793,0,193,1
2024-07-25 11:19:25,86.130213,54.306793,0,177,1
2024-07-25 11:19:21,86.130213,54.306793,0,177,1
2024-07-25 11:19:19,86.130213,54.306793,0,169,1
2024-07-25 11:19:15,86.130213,54.306793,0,169,1
2024-07-25 11:19:14,86.130213,54.306793,0,169,1
2024-07-25 11:19:09,86.130213,54.306793,0,169,1
2024-07-25 11:19:03,86.130213,54.306793,0,166,1
2024-07-25 11:18:57,86.130213,54.306793,0,157,1
2024-07-25 11:18:52,86.130213,54.306793,0,127,1
2024-07-25 11:18:51,86.130213,54.306793,0,127,1
